year,iso3_o,iso3_d,M,X,peso_comercio_total,balanza_comercial,norm_ln_peso_comercio_total,CDT_vigente,norm_ln_dist,contig,comlang_off,comrelig,fta_wto,norm_ln_pib_per_capita_dolares_constantes_o,norm_ln_pib_per_capita_dolares_constantes_d,norm_entry_cost_o,norm_entry_cost_d
2007,ZAF,IND,749919865.0,472891532.0,1222811397.0,-277028333.0,0.7952714705508439,0.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8742862349682325,-2.27663064126897,-0.31078967739546864,1.3604694156394226
2008,ZAF,IND,1181404799.0,683150295.0,1864555094.0,-498254504.0,0.9082489525283265,0.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8565122931011224,-2.262664606796767,-0.3531454660908197,1.2486582370060038
2009,ZAF,IND,968750035.0,1213740248.0,2182490283.0,244990213.0,0.9504127550796309,0.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8810437070530477,-2.209267561628671,-0.3569959923358516,1.1492705226651871
2010,ZAF,IND,1677859521.56,1869028658.413,3546888179.973,191169136.85299996,1.0804583824780989,0.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8648481893300284,-2.150820099929123,-0.3531454660908197,0.7616584367360022
2011,ZAF,IND,2529394752.448,1893162589.132,4422557341.58,-636232163.316,1.139548159752009,0.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8480130904319373,-2.1186207297846127,-0.5726254620576389,0.5504595437617668
2012,ZAF,IND,3002151303.991,1987059078.509,4989210382.5,-1015092225.482,1.1718342170581226,0.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8400278929312045,-2.0842677012451123,-0.5726254620576389,0.5777911652054913
2013,ZAF,IND,3671590420.419,1628473632.1139998,5300064052.533,-2043116788.3050003,1.1880204893731778,0.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8328540026909648,-2.0418982758302895,-0.5726254620576389,0.5305820008936035
2014,ZAF,IND,3006629148.238,1937067446.297,4943696594.535,-1069561701.9409996,1.1693799994712142,0.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8351562851221073,-1.9905499579351318,-0.5726254620576389,-0.09059121373650085
2015,ZAF,IND,2666824960.173,1771852314.589,4438677274.762,-894972645.5839999,1.1405225050457004,0.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.841384801366046,-1.9338590094363426,-0.5726254620576389,-0.13780037804838874
2016,ZAF,IND,1759954989.27,1886092763.307,3646047752.577,126137774.03699994,1.0878425132445906,0.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8438716786967919,-1.8750596662138488,-0.5764759883026709,-0.15022384234099082
2017,ZAF,IND,2416032004.474,2438521763.3780003,4854553767.852,22489758.90400028,1.164507034803086,1.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8394243177411529,-1.8278558292745328,-0.5764759883026709,-0.12040752803874584
2018,ZAF,IND,2154001630.306,2736374667.547,4890376297.853001,582373037.2409997,1.1664759313410185,1.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8406543070824085,-1.78287797932999,-0.5764759883026709,-0.13531568518986833
2019,ZAF,IND,2650707905.042,2544294080.719,5195001985.761,-106413824.32299995,1.1826585897081316,1.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8530809748075672,-1.7588195962131727,-0.5764759883026709,-0.31421357100333835
2020,ZAF,IND,2146043101.715,2084190010.477,4230233112.192,-61853091.23799992,1.127641422799494,1.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.9245092855387094,-1.8192175202835235,-0.5764759883026709,-0.31421357100333835
2021,ZAF,IND,3527951260.04,2346326709.855,5874277969.895,-1181624550.185,1.2155677152471969,1.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8958671411292496,-1.7457280164239244,-0.5764759883026709,-0.31421357100333835
2022,ZAF,IND,6308020948.917,3195052757.038,9503073705.955,-3112968191.879,1.344388965610428,1.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8902949752502601,-1.6886553150352492,-0.5764759883026709,-0.31421357100333835
2023,ZAF,IND,5467009543.558,3203718213.252,8670727756.81,-2263291330.306,1.3198415694136794,1.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.8949906186308865,-1.619670282632089,-0.5764759883026709,-0.31421357100333835
2024,ZAF,IND,5124555416.906,2811860847.294,7936416264.200001,-2312694569.612,1.2961435497725755,1.0,0.3122714052447771,0.0,1.0,0.007,0.0,-0.9013926588522911,-1.5725553830966963,-0.5764759883026709,-0.31421357100333835
2004,ZAF,IRL,177710928.0,22552030.0,200262958.0,-155158898.0,0.3107440212013604,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.988070728558981,1.056848351994138,-0.23377915249483033,-0.2371880923892054
2005,ZAF,IRL,211354595.0,49696204.0,261050799.0,-161658391.0,0.3817339080774222,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.9511484352588813,1.086523993393639,-0.2530317837199899,-0.3614227353152263
2006,ZAF,IRL,233971272.0,29018222.0,262989494.0,-204953050.0,0.38371539039698904,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.9115371117715688,1.105463268350441,-0.31849072988553245,-0.4856573782412471
2007,ZAF,IRL,286790459.0,44635992.0,331426451.0,-242154467.0,0.4456557487048551,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8742862349682325,1.1253753033966711,-0.31078967739546864,-0.4856573782412471
2008,ZAF,IRL,287124778.0,86557244.0,373682022.0,-200567534.0,0.4777917741138007,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8565122931011224,1.0675797704710837,-0.3531454660908197,-0.4856573782412471
2009,ZAF,IRL,176382774.0,47654019.0,224036793.0,-128728755.0,0.3407857539860123,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8810437070530477,1.013103438649533,-0.3569959923358516,-0.4856573782412471
2010,ZAF,IRL,271663493.141,40547819.511,312211312.65199995,-231115673.63,0.429661108244404,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8648481893300284,1.022907662122468,-0.3531454660908197,-0.48317268538272673
2011,ZAF,IRL,165739780.6,49922600.321,215662380.921,-115817180.279,0.3305835357585155,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8480130904319373,1.0330250625754693,-0.5726254620576389,-0.48317268538272673
2012,ZAF,IRL,224887459.522,30425636.666,255313096.188,-194461822.856,0.3757821747002486,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8400278929312045,1.0257893456068252,-0.5726254620576389,-0.4856573782412471
2013,ZAF,IRL,254806779.343,21109494.4,275916273.74300003,-233697284.943,0.3965654234173591,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8328540026909648,1.040116788490208,-0.5726254620576389,-0.4856573782412471
2014,ZAF,IRL,198158876.33,19936448.52,218095324.85,-178222427.81,0.3335877635691558,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8351562851221073,1.1119866206535318,-0.5726254620576389,-0.4856573782412471
2015,ZAF,IRL,215983044.652,54213513.35699999,270196558.009,-161769531.29500002,0.3909555720405219,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.841384801366046,1.2957434318213015,-0.5726254620576389,-0.48814207109976754
2016,ZAF,IRL,223426460.022,16451301.612,239877761.634,-206975158.41,0.3590817485924509,0.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8438716786967919,1.2951437691915217,-0.5764759883026709,-0.48814207109976754
2017,ZAF,IRL,303257372.901,16729273.0,319986645.901,-286528099.901,0.436248769094767,1.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8394243177411529,1.367362911668301,-0.5764759883026709,-0.48814207109976754
2018,ZAF,IRL,372229122.791,16828002.903,389057125.694,-355401119.888,0.48858979741749087,1.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8406543070824085,1.4193110126094852,-0.5764759883026709,-0.4906267639582879
2019,ZAF,IRL,283368839.301,18992591.722,302361431.023,-264376247.579,0.421076147436445,1.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8530809748075672,1.4477841818604704,-0.5764759883026709,-0.4906267639582879
2020,ZAF,IRL,248603039.446,12704459.824,261307499.27,-235898579.622,0.3819971174032753,1.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.9245092855387094,1.4970251045458294,-0.5764759883026709,-0.4906267639582879
2021,ZAF,IRL,273363677.091,31876349.653,305240026.744,-241487327.438,0.4236136619120213,1.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8958671411292496,1.6162417450972804,-0.5764759883026709,-0.4906267639582879
2022,ZAF,IRL,289481518.497,42226512.27,331708030.767,-247255006.227,0.44588317635866087,1.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8902949752502601,1.6621316642252224,-0.5764759883026709,-0.4906267639582879
2023,ZAF,IRL,250246082.652,11028907.643,261274990.295,-239217175.009,0.3819637984128003,1.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.8949906186308865,1.6233639151800128,-0.5764759883026709,-0.4906267639582879
2024,ZAF,IRL,232842653.765,12884884.748,245727538.513,-219957769.017,0.36553413404013274,1.0,0.48507347269313006,0.0,1.0,0.103,1.0,-0.9013926588522911,1.632020453745626,-0.5764759883026709,-0.4906267639582879
2004,ZAF,IRQ,2107.0,2981755.0,2983862.0,2979648.0,-0.815740715043515,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.988070728558981,-1.2794655937319093,-0.23377915249483033,0.259750479314878
2005,ZAF,IRQ,3069.0,4183235.0,4186304.0,4180166.0,-0.7250630925010229,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.9511484352588813,-1.2908250308823315,-0.2530317837199899,0.259750479314878
2006,ZAF,IRQ,155968337.0,21534407.0,177502744.0,-134433930.0,0.2784350184810131,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.9115371117715688,-1.2493797811651497,-0.31849072988553245,0.86850022965238
2007,ZAF,IRQ,251861367.0,27621378.0,279482745.0,-224239989.0,0.40000482590035796,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8742862349682325,-1.2261795726892593,-0.31078967739546864,1.2089031512696773
2008,ZAF,IRQ,3084692.0,30980472.0,34065164.0,27895780.0,-0.16362822420270462,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8565122931011224,-1.1748350927224132,-0.3531454660908197,2.6599637806456005
2009,ZAF,IRQ,182807999.0,28948267.0,211756266.0,-153859732.0,0.3256885993620287,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8810437070530477,-1.1779789964954408,-0.3569959923358516,1.1120001297873807
2010,ZAF,IRQ,133862054.296,3305891.3540000003,137167945.64999998,-130556162.942,0.209401079378766,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8648481893300284,-1.1520349052078989,-0.3531454660908197,1.8052294373145772
2011,ZAF,IRQ,1695.138,21187594.468,21189289.606,21185899.33,-0.29077498820349473,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8480130904319373,-1.1193844430181101,-0.5726254620576389,2.0487293374495783
2012,ZAF,IRQ,730.697,3529672.3520000004,3530403.0490000006,3528941.6550000003,-0.770698172022575,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8400278929312045,-1.0451767383032426,-0.5726254620576389,1.2585970084400855
2013,ZAF,IRQ,3526.961,4584876.636,4588403.597,4581349.675,-0.7005019442569942,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8328540026909648,-1.022239990041289,-0.5726254620576389,0.4187708222601847
2014,ZAF,IRQ,393199397.792,1703319.5769999998,394902717.369,-391496078.215,0.49258359563063353,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8351562851221073,-1.033513780349668,-0.5726254620576389,0.3988932793920213
2015,ZAF,IRQ,156780904.646,2204738.486,158985643.132,-154576166.16,0.24893071970388733,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.841384801366046,-1.034854700619169,-0.5726254620576389,0.4361636722698275
2016,ZAF,IRQ,7288.495000000001,1884396.46,1891684.955,1877107.965,-0.9377914956513151,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8438716786967919,-0.9430591327146902,-0.5764759883026709,0.796444136755288
2017,ZAF,IRQ,307.002,87750.48199999999,88057.48399999998,87443.48,-1.759201974378736,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8394243177411529,-0.9785319654256966,-0.5764759883026709,0.5827605509225321
2018,ZAF,IRQ,0.0,1896401.093,1896401.093,1896401.093,-0.9371246730611505,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8406543070824085,-0.9761996669367522,-0.5764759883026709,0.4709493722891133
2019,ZAF,IRQ,14089.869,3727439.548,3741529.417,3713349.679,-0.7551435980764193,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8530809748075672,-0.9492301158561705,-0.5764759883026709,0.3566535007971743
2020,ZAF,IRQ,167.40800000000002,2874757.874,2874925.282,2874590.466,-0.8257007307691312,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.9245092855387094,-1.080448318165063,-0.5764759883026709,0.3566535007971743
2021,ZAF,IRQ,402243.55,1331763.691,1734007.241,929520.1409999998,-0.9610990556714889,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8958671411292496,-1.08699210368839,-0.5764759883026709,0.3566535007971743
2022,ZAF,IRQ,700205.398,1149540.61,1849746.008,449335.21200000006,-0.9437955053810856,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8902949752502601,-1.0402032002705892,-0.5764759883026709,0.3566535007971743
2023,ZAF,IRQ,1173862.6220000002,687713.448,1861576.0700000003,-486149.1740000002,-0.9420882312603808,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.8949906186308865,-1.055336872342969,-0.5764759883026709,0.3566535007971743
2024,ZAF,IRQ,10404870.852000002,6948161.195,17353032.047000002,-3456709.657000001,-0.3442626567887632,0.0,0.13394285859285127,0.0,0.0,0.014,0.0,-0.9013926588522911,-1.087451929078573,-0.5764759883026709,0.3566535007971743
2004,ZAF,ISR,92179388.0,291051148.0,383230536.0,198871760.0,0.4845488147193726,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.988070728558981,0.5984018379349867,-0.23377915249483033,-0.3564533495981854
2005,ZAF,ISR,79282382.0,275770211.0,355052593.0,196487829.0,0.46409658009271676,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.9511484352588813,0.6204802578842333,-0.2530317837199899,-0.3614227353152263
2006,ZAF,ISR,121243101.0,209784383.0,331027484.0,88541282.0,0.44533317812549444,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.9115371117715688,0.6525994144690888,-0.31849072988553245,-0.3663921210322671
2007,ZAF,ISR,175986884.0,280222896.0,456209780.0,104236012.0,0.5312309498227004,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8742862349682325,0.6905868847110412,-0.31078967739546864,-0.38378497104191
2008,ZAF,ISR,159786614.0,331776394.0,491563008.0,171989780.0,0.5512189707675192,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8565122931011224,0.7027513967157482,-0.3531454660908197,-0.38378497104191
2009,ZAF,ISR,93712937.0,295796670.0,389509607.0,202083733.0,0.48890107529615345,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8810437070530477,0.6926332631078073,-0.3569959923358516,-0.38875435675895087
2010,ZAF,ISR,121191151.728,255145363.986,376336515.714,133954212.258,0.479687410026098,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8648481893300284,0.7236823699073085,-0.3531454660908197,-0.38626966390043044
2011,ZAF,ISR,115091595.511,335411170.40800005,450502765.919,220319574.89700004,0.5278597191853208,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8480130904319373,0.7544170012674317,-0.5726254620576389,-0.38378497104191
2012,ZAF,ISR,102176814.731,481567010.847,583743825.5780001,379390196.116,0.5972466217530167,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8400278929312045,0.7594020802732744,-0.5726254620576389,-0.3937237424759917
2013,ZAF,ISR,94934258.936,257088808.549,352023067.485,162154549.61299998,0.4618017274965792,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8328540026909648,0.7780531375036517,-0.5726254620576389,-0.3912390496174713
2014,ZAF,ISR,99190435.299,189719203.779,288909639.078,90528768.48000002,0.40888872490966865,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8351562851221073,0.7936370941661315,-0.5726254620576389,-0.4061472067685938
2015,ZAF,ISR,98608551.901,160357958.536,258966510.437,61749406.63500002,0.37958713677065486,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.841384801366046,0.7956575159593002,-0.5726254620576389,-0.4086318996271142
2016,ZAF,ISR,82911728.985,75845290.02499999,158757019.01,-7066438.960000008,0.24854533896373046,0.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8438716786967919,0.816615097097516,-0.5764759883026709,-0.4111165924856346
2017,ZAF,ISR,108255902.222,105008006.296,213263908.518,-3247895.925999999,0.3275885138907528,1.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8394243177411529,0.836818500813453,-0.5764759883026709,-0.413601285344155
2018,ZAF,ISR,68808233.887,74905117.425,143713351.31199998,6096883.5380000025,0.2218845627647344,1.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8406543070824085,0.8542554575186927,-0.5764759883026709,-0.4235400567782367
2019,ZAF,ISR,67050289.234,30159255.855,97209545.089,-36891033.37899999,0.11718698745889725,1.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8530809748075672,0.8693822629677304,-0.5764759883026709,-0.4260247496367571
2020,ZAF,ISR,57328193.966,32272493.568000004,89600687.53400001,-25055700.397999994,0.09535956087668507,1.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.9245092855387094,0.8361863271377001,-0.5764759883026709,-0.4260247496367571
2021,ZAF,ISR,71078235.148,105304580.352,176382815.5,34226345.204,0.27674000828099315,1.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8958671411292496,0.8997829694847378,-0.5764759883026709,-0.4260247496367571
2022,ZAF,ISR,80687581.213,189306398.097,269993979.30999994,108618816.88399996,0.3907547135305825,1.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8902949752502601,0.935617885315027,-0.5764759883026709,-0.4260247496367571
2023,ZAF,ISR,84249678.768,88309615.657,172559294.425,4059936.888999999,0.27087091653340556,1.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.8949906186308865,0.9252009274277944,-0.5764759883026709,-0.4260247496367571
2024,ZAF,ISR,66212448.591,75415520.503,141627969.094,9203071.912000008,0.217970100213655,1.0,0.08120245472807731,0.0,1.0,0.003,0.0,-0.9013926588522911,0.9217383048198731,-0.5764759883026709,-0.4260247496367571
2004,ZAF,ITA,380910974.0,319478523.0,700389497.0,-61432451.0,0.6460332381008886,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.988070728558981,0.7237936125421099,-0.23377915249483033,0.038612814906560815
2005,ZAF,ITA,439709643.0,303104075.0,742813718.0,-136605568.0,0.6617823090786108,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.9511484352588813,0.7253275091320278,-0.2530317837199899,0.021219964896917912
2006,ZAF,ITA,691135372.0,324539176.0,1015674548.0,-366596196.0,0.7455675562039815,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.9115371117715688,0.737393510367519,-0.31849072988553245,0.0038271148872750125
2007,ZAF,ITA,621788988.0,377290990.0,999079978.0,-244497998.0,0.7411559463784027,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8742862349682325,0.7447488145363428,-0.31078967739546864,-0.028473892273490425
2008,ZAF,ITA,514180141.0,453443895.0,967624036.0,-60736246.0,0.7325886431346907,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8565122931011224,0.7290518684364677,-0.3531454660908197,-0.03344327799053124
2009,ZAF,ITA,401777130.0,331596772.0,733373902.0,-70180358.0,0.6583572244948241,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8810437070530477,0.6764512659436858,-0.3569959923358516,-0.045866742283133324
2010,ZAF,ITA,684047584.25,296252498.241,980300082.491,-387795086.009,0.7360741129795267,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8648481893300284,0.685830068417368,-0.3531454660908197,-0.028473892273490425
2011,ZAF,ITA,1050590836.625,454179411.414,1504770248.039,-596411425.211,0.8508370124420467,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8480130904319373,0.6888556251765098,-0.5726254620576389,-0.035927970849051694
2012,ZAF,ITA,818777702.081,389194210.216,1207971912.297,-429583491.865,0.7920016691099302,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8400278929312045,0.6587767486036462,-0.5726254620576389,-0.07816774944389876
2013,ZAF,ITA,770336654.5649999,238617615.223,1008954269.788,-531719039.342,0.7437897400652668,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8328540026909648,0.641031643318144,-0.5726254620576389,-0.13531568518986833
2014,ZAF,ITA,956996073.74,148429297.473,1105425371.213,-808566776.267,0.7682442698017521,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8351562851221073,0.6408880372544397,-0.5726254620576389,-0.13531568518986833
2015,ZAF,ITA,647202469.631,243357741.13,890560210.761,-403844728.5010001,0.7103629979050442,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.841384801366046,0.649897076491684,-0.5726254620576389,-0.14525445662395
2016,ZAF,ITA,444695773.185,260868201.045,705563974.23,-183827572.14,0.6480044844570689,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8438716786967919,0.6622712351932791,-0.5764759883026709,-0.1477391494824704
2017,ZAF,ITA,736345431.77,98452607.365,834798039.135,-637892824.405,0.6930466985763398,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8394243177411529,0.6777883130920386,-0.5764759883026709,-0.1427697637654296
2018,ZAF,ITA,1023658893.35,91290995.611,1114949888.961,-932367897.739,0.7705418077338804,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8406543070824085,0.6828430934975287,-0.5764759883026709,-0.1427697637654296
2019,ZAF,ITA,697591546.128,48333715.819,745925261.947,-649257830.309,0.6629017506292468,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8530809748075672,0.6926837137657645,-0.5764759883026709,-0.15022384234099082
2020,ZAF,ITA,553811579.154,47486066.253,601297645.4070001,-506325512.901,0.6051810066753975,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.9245092855387094,0.6159366938683186,-0.5764759883026709,-0.15022384234099082
2021,ZAF,ITA,1057357295.907,164904874.467,1222262170.374,-892452421.4399999,0.795151160178563,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8958671411292496,0.6950459580742825,-0.5764759883026709,-0.15022384234099082
2022,ZAF,ITA,845439057.038,983463060.786,1828902117.824,138024003.74800014,0.9030786064053663,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8902949752502601,0.7378784172627756,-0.5764759883026709,-0.15022384234099082
2023,ZAF,ITA,768287543.838,352874947.343,1121162491.181,-415412596.49500006,0.772029881463305,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.8949906186308865,0.7467825428984152,-0.5764759883026709,-0.15022384234099082
2024,ZAF,ITA,824950682.443,83499282.717,908449965.16,-741451399.726,0.715689332995427,1.0,0.2679668393525916,0.0,0.0,0.088,1.0,-0.9013926588522911,0.7532693210195083,-0.5764759883026709,-0.15022384234099082
2004,ZAF,JAM,37074.0,1163100.0,1200174.0,1126026.0,-1.059641667059375,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.988070728558981,-0.8470092094407035,-0.23377915249483033,-0.11046875660466415
2005,ZAF,JAM,21901.0,674396.0,696297.0,652495.0,-1.2054451347545225,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.9511484352588813,-0.8440787648339912,-0.2530317837199899,-0.19991769951139915
2006,ZAF,JAM,10377.0,691452.0,701829.0,681075.0,-1.2033258879520785,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.9115371117715688,-0.8236530899988262,-0.31849072988553245,-0.2595503281158892
2007,ZAF,JAM,1363.0,42106425.0,42107788.0,42105062.0,-0.10686565209348714,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8742862349682325,-0.8153860967623602,-0.31078967739546864,-0.2769431781255321
2008,ZAF,JAM,737.0,352947.0,353684.0,352210.0,-1.3868466599334173,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8565122931011224,-0.8262903632332785,-0.3531454660908197,-0.29682072099369544
2009,ZAF,JAM,335.0,255850.0,256185.0,255515.0,-1.4732138015897096,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8810437070530477,-0.868665708778608,-0.3569959923358516,-0.3614227353152263
2010,ZAF,JAM,2342.779,516741.257,519084.036,514398.478,-1.2841013226112485,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8648481893300284,-0.8851486149223454,-0.3531454660908197,-0.3639074281737467
2011,ZAF,JAM,3345.647,594119.891,597465.538,590774.244,-1.2464401435904244,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8480130904319373,-0.8739616663806775,-0.5726254620576389,-0.31421357100333835
2012,ZAF,JAM,2064.075,2635771.825,2637835.9000000004,2633707.75,-0.8487498488813812,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8400278929312045,-0.8830934119589242,-0.5726254620576389,-0.32663703529594046
2013,ZAF,JAM,4913.695,1873486.693,1878400.388,1868572.998,-0.9396787977825619,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8328540026909648,-0.8821240596486133,-0.5726254620576389,-0.3340911138715017
2014,ZAF,JAM,8372.573,687653.662,696026.235,679281.089,-1.2055492935312693,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8351562851221073,-0.8792750891997583,-0.5726254620576389,-0.37136150674930796
2015,ZAF,JAM,3022.118,725493.753,728515.871,722471.635,-1.1933316265233522,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.841384801366046,-0.8740130429043894,-0.5726254620576389,-0.3688768138907875
2016,ZAF,JAM,736.9989999999999,2935722.19,2936459.189,2934985.191,-0.8200292753272278,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8438716786967919,-0.852556955575828,-0.5764759883026709,-0.38626966390043044
2017,ZAF,JAM,30565.865,3644344.02,3674909.885,3613778.155,-0.7599548846208394,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8394243177411529,-0.8345966597772652,-0.5764759883026709,-0.37384619960782833
2018,ZAF,JAM,65.10900000000001,3965071.191,3965136.3,3965006.082,-0.7395988398212057,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8406543070824085,-0.8142661357378311,-0.5764759883026709,-0.38378497104191
2019,ZAF,JAM,436360.732,3290293.558,3726654.29,2853932.826,-0.7562104144556689,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8530809748075672,-0.799606492899012,-0.5764759883026709,-0.38875435675895087
2020,ZAF,JAM,699848.672,3359578.798,4059427.47,2659730.126,-0.7333050390451931,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.9245092855387094,-0.8775266270080468,-0.5764759883026709,-0.38875435675895087
2021,ZAF,JAM,16905.64,4187275.42,4204181.06,4170369.78,-0.7239219152717629,0.0,0.7774633346049967,0.0,1.0,0.226,0.0,-0.8958671411292496,-0.8312746067114426,-0.5764759883026709,-0.38875435675895087
