period,reporter_iso_limpio,partner_iso_limpio,M,X,peso_comercio_total,balanza_comercial
2023,PAN,CHL,12683517.0,287419.0,12970936.0,-12396098.0
2023,PAN,CHN,511104911.0,7024097.0,518129008.0,-504080814.0
2023,PAN,COL,137978844.0,5694049.0,143672893.0,-132284795.0
2023,PAN,CRI,148679265.0,1016618.0,149695883.0,-147662647.0
2023,PAN,CUB,1576002.0,135343.0,1711345.0,-1440659.0
2023,PAN,CUW,0.0,1264206.0,1264206.0,1264206.0
2023,PAN,CZE,2132469.0,222437.0,2354906.0,-1910032.0
2023,PAN,DEU,126507987.0,1011047.0,127519034.0,-125496940.0
2023,PAN,DNK,14765520.0,88482.0,14854002.0,-14677038.0
2023,PAN,DOM,9975280.0,99553.0,10074833.0,-9875727.0
2023,PAN,ECU,105541286.0,143210.0,105684496.0,-105398076.0
2023,PAN,EGY,424362.0,0.0,424362.0,-424362.0
2023,PAN,ESP,66764375.0,45859.0,66810234.0,-66718516.0
2023,PAN,FIN,5448030.0,3307.0,5451337.0,-5444723.0
2023,PAN,FRA,46646904.0,250022.0,46896926.0,-46396882.0
2023,PAN,GBR,32624516.0,467278.0,33091794.0,-32157238.0
2023,PAN,GTM,34325429.0,5387.0,34330816.0,-34320042.0
2023,PAN,HKG,7200595.0,263884.0,7464479.0,-6936711.0
2023,PAN,HND,1297596.0,152338.0,1449934.0,-1145258.0
2023,PAN,IDN,60834604.0,2684.0,60837288.0,-60831920.0
2023,PAN,IND,126153734.0,790872.0,126944606.0,-125362862.0
2023,PAN,IRL,27333080.0,0.0,27333080.0,-27333080.0
2023,PAN,ISR,4353110.0,890.0,4354000.0,-4352220.0
2023,PAN,ITA,33836156.0,69229.0,33905385.0,-33766927.0
2023,PAN,JAM,10836.0,243068.0,253904.0,232232.0
2023,PAN,JPN,202385994.0,2601166.0,204987160.0,-199784828.0
2023,PAN,KOR,113760990.0,2261862.0,116022852.0,-111499128.0
2023,PAN,LUX,223081.0,0.0,223081.0,-223081.0
2023,PAN,MAR,10236610.0,0.0,10236610.0,-10236610.0
2023,PAN,MEX,195927428.0,0.0,195927428.0,-195927428.0
2023,PAN,MYS,5969610.0,15785.0,5985395.0,-5953825.0
2023,PAN,NIC,11331335.0,689030.0,12020365.0,-10642305.0
2023,PAN,NLD,17300418.0,435056.0,17735474.0,-16865362.0
2023,PAN,NOR,3488155.0,0.0,3488155.0,-3488155.0
2023,PAN,PER,14491652.0,6187354.0,20679006.0,-8304298.0
2023,PAN,POL,4176103.0,6090.0,4182193.0,-4170013.0
2023,PAN,PRT,4369484.0,32601.0,4402085.0,-4336883.0
2023,PAN,RUS,22426763.0,0.0,22426763.0,-22426763.0
2023,PAN,SAU,998549.0,383398.0,1381947.0,-615151.0
2023,PAN,SGP,15113373.0,305693.0,15419066.0,-14807680.0
2023,PAN,SLV,22147833.0,516637.0,22664470.0,-21631196.0
2023,PAN,SVN,2645064.0,4390.0,2649454.0,-2640674.0
2023,PAN,SWE,38411675.0,57625.0,38469300.0,-38354050.0
2023,PAN,TTO,3792116.0,0.0,3792116.0,-3792116.0
2023,PAN,TUR,5696660.0,56131.0,5752791.0,-5640529.0
2023,PAN,URY,7198625.0,64687.0,7263312.0,-7133938.0
2023,PAN,USA,1048771013.0,6340598.0,1055111611.0,-1042430415.0
2023,PAN,VEN,290376.0,5857252.0,6147628.0,5566876.0
2023,PAN,ZAF,10759463.0,3980.0,10763443.0,-10755483.0
2023,PER,ABW,0.0,107397.14,107397.14,107397.14
2023,PER,ARE,23052743.779999997,1011490092.88,1034542836.66,988437349.1
2023,PER,ARG,2219822861.31,70946018.13000001,2290768879.44,-2148876843.18
2023,PER,AUS,6117016.46,12246859.87,18363876.33,6129843.409999999
2023,PER,BEL,90003564.67,112947511.22,202951075.89,22943946.549999997
2023,PER,BHS,0.0,14474410.110000001,14474410.110000001,14474410.110000001
2023,PER,BOL,621537449.7399999,103572844.76,725110294.4999999,-517964604.9799999
2023,PER,BRA,1965457700.6799998,602008331.0,2567466031.68,-1363449369.6799998
2023,PER,CAN,884955679.47,2433746784.6999993,3318702464.169999,1548791105.2299993
2023,PER,CHE,54515623.31,1594753851.34,1649269474.6499999,1540238228.03
2023,PER,CHL,199542298.85999998,166022705.12,365565003.98,-33519593.73999998
2023,PER,CHN,4578022486.4800005,263477085.51,4841499571.990001,-4314545400.97
2023,PER,CIV,54.14,58305.24,58359.38,58251.1
2023,PER,COL,316438795.68,292295982.39,608734778.0699999,-24142813.29000002
2023,PER,CRI,42025720.160000004,14596794.07,56622514.230000004,-27428926.090000004
2023,PER,CUB,7.1,2334676.86,2334683.96,2334669.76
2023,PER,CUW,0.0,167198.58,167198.58,167198.58
2023,PER,CZE,25259831.5,48406.11,25308237.61,-25211425.39
2023,PER,DEU,390955215.38,175223182.70999998,566178398.0899999,-215732032.67000002
2023,PER,DNK,21912414.03,6647216.61,28559630.64,-15265197.420000002
2023,PER,DOM,5639786.8,27810589.65,33450376.45,22170802.849999998
2023,PER,ECU,793533640.0,211524545.61,1005058185.61,-582009094.39
2023,PER,EGY,2000043.41,241016.26,2241059.67,-1759027.15
2023,PER,ESP,163977406.71,252743369.35000002,416720776.06000006,88765962.64000002
2023,PER,FIN,26002662.919999998,547982.04,26550644.959999997,-25454680.88
2023,PER,FRA,111681670.41,162681559.25,274363229.65999997,50999888.84
2023,PER,GBR,90483747.26,834849791.91,925333539.17,744366044.65
2023,PER,GTM,6866917.819999999,18405753.21,25272671.03,11538835.39
2023,PER,HKG,5077316.4,5264511.72,10341828.120000001,187195.31999999937
2023,PER,HND,96041.11,20580629.380000003,20676670.490000002,20484588.270000003
2023,PER,HTI,0.0,676254.04,676254.04,676254.04
2023,PER,IDN,187870997.06,1490237.42,189361234.48,-186380759.64000002
2023,PER,IND,476751906.81,2227000622.25,2703752529.06,1750248715.44
2023,PER,IRL,46230898.39,3663540.3400000003,49894438.730000004,-42567358.05
2023,PER,IRQ,0.0,34546.07,34546.07,34546.07
2023,PER,ISR,23186303.47,492432.12,23678735.59,-22693871.349999998
2023,PER,ITA,174732635.85999998,50122050.66,224854686.51999998,-124610585.19999999
2023,PER,JAM,3554.13,3926845.27,3930399.4,3923291.14
2023,PER,JPN,709904368.74,482027414.3,1191931783.04,-227876954.44
2023,PER,KOR,455908357.16,356689959.59999996,812598316.76,-99218397.56000006
2023,PER,LCA,0.0,18088.48,18088.48,18088.48
2023,PER,LUX,758911.67,0.0,758911.67,-758911.67
2023,PER,MAR,11997656.379999999,83396.83,12081053.209999999,-11914259.549999999
2023,PER,MEX,773144751.43,157024137.4,930168888.8299999,-616120614.03
2023,PER,MYS,56582703.989999995,906094.57,57488798.559999995,-55676609.419999994
2023,PER,NIC,23170.43,5613380.98,5636551.41,5590210.550000001
2023,PER,NLD,62642122.160000004,122285789.36,184927911.52,59643667.199999996
2023,PER,NOR,13878004.14,2909712.53,16787716.67,-10968291.610000001
2023,PER,PAN,21702276.450000003,491616340.1999999,513318616.6499999,469914063.74999994
2023,PER,PER,17760941.41,0.0,17760941.41,-17760941.41
2023,PER,POL,25178806.74,6842575.090000001,32021381.83,-18336231.65
2023,PER,PRT,9225343.38,6384009.93,15609353.31,-2841333.450000001
2023,PER,RUS,272280849.32,3716687.87,275997537.19,-268564161.45
2023,PER,SAU,8797612.069999998,542861.83,9340473.899999999,-8254750.239999998
2023,PER,SGP,38074057.06,966949.67,39041006.730000004,-37107107.39
2023,PER,SLV,4124821.73,15793299.82,19918121.55,11668478.09
2023,PER,SVN,2397850.26,255164.8,2653015.0599999996,-2142685.46
2023,PER,SWE,93360684.63,35074461.910000004,128435146.53999999,-58286222.71999999
2023,PER,TTO,98018543.36,7629082.550000001,105647625.91,-90389460.81
2023,PER,TUR,32551167.61,96497924.42,129049092.03,63946756.81
2023,PER,URY,20583394.08,6032714.05,26616108.13,-14550680.029999997
2023,PER,USA,7798966812.28,1873451883.71,9672418695.99,-5925514928.57
2023,PER,VEN,87563.62000000001,41539052.99,41626616.61,41451489.370000005
2023,PER,ZAF,12994699.62,3392777.9099999997,16387477.53,-9601921.709999999
2023,POL,ABW,51924.0,58448.0,110372.0,6524.0
2023,POL,ARE,271703316.0,290614888.0,562318204.0,18911572.0
2023,POL,ARG,329916293.0,45666522.0,375582815.0,-284249771.0
2023,POL,AUS,476823687.0,269754525.0,746578212.0,-207069162.0
2023,POL,BEL,3348821641.0,2289182124.0,5638003765.0,-1059639517.0
2023,POL,BES,443.0,109214.0,109657.0,108771.0
2023,POL,BHS,5524.0,355433.0,360957.0,349909.0
2023,POL,BOL,4185808.0,3866111.0,8051919.0,-319697.0
2023,POL,BRA,1701735907.0,203900375.0,1905636282.0,-1497835532.0
2023,POL,BRN,0.0,154241.0,154241.0,154241.0
2023,POL,CAN,372223266.0,267322684.0,639545950.0,-104900582.0
2023,POL,CHE,1118705914.0,957930166.0,2076636080.0,-160775748.0
2023,POL,CHL,8659726.0,42310800.0,50970526.0,33651074.0
2023,POL,CHN,11179510707.0,517189084.0,11696699791.0,-10662321623.0
2023,POL,CIV,166505.0,21608287.0,21774792.0,21441782.0
2023,POL,COL,1117140952.0,18015102.0,1135156054.0,-1099125850.0
2023,POL,CRI,56767753.0,4014469.0,60782222.0,-52753284.0
2023,POL,CUB,35924.0,142881.0,178805.0,106957.0
2023,POL,CUW,0.0,2416162.0,2416162.0,2416162.0
2023,POL,CZE,4639157221.0,5933165677.0,10572322898.0,1294008456.0
2023,POL,DEU,22702027207.0,24643261764.0,47345288971.0,1941234557.0
2023,POL,DNK,1300044564.0,1212342595.0,2512387159.0,-87701969.0
2023,POL,DOM,8011543.0,6432800.0,14444343.0,-1578743.0
2023,POL,ECU,4407557.0,7158451.0,11566008.0,2750894.0
2023,POL,EGY,65124962.0,90352652.0,155477614.0,25227690.0
2023,POL,ESP,2740973104.0,3354743995.0,6095717099.0,613770891.0
2023,POL,FIN,936284799.0,742235938.0,1678520737.0,-194048861.0
2023,POL,FRA,3908206613.0,6174914343.0,10083120956.0,2266707730.0
2023,POL,GBR,2840756982.0,5702872339.0,8543629321.0,2862115357.0
2023,POL,GTM,786289.0,918123.0,1704412.0,131834.0
2023,POL,HKG,73343318.0,57430023.0,130773341.0,-15913295.0
2023,POL,HND,11308729.0,243643.0,11552372.0,-11065086.0
2023,POL,HTI,2776.0,3887101.0,3889877.0,3884325.0
2023,POL,IDN,429517151.0,16637751.0,446154902.0,-412879400.0
2023,POL,IND,1152537259.0,562401683.0,1714938942.0,-590135576.0
2023,POL,IRL,986456002.0,547484603.0,1533940605.0,-438971399.0
2023,POL,IRQ,3409.0,36107050.0,36110459.0,36103641.0
2023,POL,ISR,166906937.0,188083665.0,354990602.0,21176728.0
2023,POL,ITA,4258639801.0,5162145770.0,9420785571.0,903505969.0
2023,POL,JAM,55012.0,1869275.0,1924287.0,1814263.0
2023,POL,JPN,2077556076.0,178243365.0,2255799441.0,-1899312711.0
2023,POL,KOR,2302123318.0,162756147.0,2464879465.0,-2139367171.0
2023,POL,LCA,2085.0,10594.0,12679.0,8509.0
2023,POL,LUX,71246222.0,93964715.0,165210937.0,22718493.0
2023,POL,MAR,238306469.0,283178572.0,521485041.0,44872103.0
2023,POL,MEX,607623775.0,394934852.0,1002558627.0,-212688923.0
2023,POL,MYS,237406036.0,55864711.0,293270747.0,-181541325.0
2023,POL,NIC,525609.0,356974.0,882583.0,-168635.0
2023,POL,NLD,5044418655.0,4905479327.0,9949897982.0,-138939328.0
2023,POL,NOR,5610034009.0,635961399.0,6245995408.0,-4974072610.0
2023,POL,PAN,77484.0,10468620.0,10546104.0,10391136.0
2023,POL,PER,4985694.0,19034422.0,24020116.0,14048728.0
2023,POL,PRT,349871613.0,563113688.0,912985301.0,213242075.0
2023,POL,RUS,1546704997.0,849674418.0,2396379415.0,-697030579.0
2023,POL,SAU,7478811610.0,202183294.0,7680994904.0,-7276628316.0
2023,POL,SGP,214443131.0,32079396.0,246522527.0,-182363735.0
2023,POL,SLV,513086.0,5286662.0,5799748.0,4773576.0
2023,POL,SVN,470636639.0,452087216.0,922723855.0,-18549423.0
2023,POL,SWE,2867684988.0,2497267951.0,5364952939.0,-370417037.0
2023,POL,TTO,53200.0,286327.0,339527.0,233127.0
2023,POL,TUR,2426197409.0,1410071314.0,3836268723.0,-1016126095.0
2023,POL,URY,37744.0,3337039.0,3374783.0,3299295.0
2023,POL,USA,6267991733.0,2643948583.0,8911940316.0,-3624043150.0
2023,POL,VEN,11464285.0,2596345.0,14060630.0,-8867940.0
2023,POL,ZAF,539733010.0,531943964.0,1071676974.0,-7789046.0
2023,PRT,ABW,0.0,55467.998,55467.998,55467.998
2023,PRT,ARE,109674703.434,134664727.518,244339430.95200002,24990024.084000006
2023,PRT,ARG,14702286.23,7726841.79,22429128.02,-6975444.44
2023,PRT,AUS,1452261.615,184739995.449,186192257.064,183287733.834
2023,PRT,BEL,1861939373.55,504866864.211,2366806237.761,-1357072509.339
2023,PRT,BES,0.0,7765.670999999999,7765.670999999999,7765.670999999999
2023,PRT,BHS,174.084,7283.424,7457.508,7109.34
2023,PRT,BOL,42395.461,1329440.312,1371835.7729999998,1287044.851
2023,PRT,BRA,2989811486.349,62572265.717,3052383752.066,-2927239220.632
2023,PRT,BRN,0.0,1734.354,1734.354,1734.354
2023,PRT,CAN,215180974.697,48265472.949999996,263446447.64699998,-166915501.747
2023,PRT,CHE,282927987.67,130662224.664,413590212.334,-152265763.006
2023,PRT,CHL,382866.405,12802322.101,13185188.506,12419455.696
2023,PRT,CHN,720033389.9120001,50749631.38,770783021.292,-669283758.5320001
2023,PRT,CIV,11209676.135,10684795.913,21894472.048,-524880.2219999991
2023,PRT,COL,6720526.7129999995,18399575.069,25120101.781999998,11679048.355999999
2023,PRT,CRI,12990.36,1519212.687,1532203.047,1506222.3269999998
2023,PRT,CUB,21827.570000000003,5225130.048,5246957.618000001,5203302.478
2023,PRT,CUW,0.0,370670.776,370670.776,370670.776
2023,PRT,CZE,392007277.566,193579385.878,585586663.444,-198427891.688
2023,PRT,DEU,4596805693.23,2523307402.396,7120113095.625999,-2073498290.8339996
2023,PRT,DNK,115503976.10900001,101270705.28,216774681.389,-14233270.829000011
2023,PRT,DOM,278214.74,8657494.018,8935708.758,8379279.277999999
2023,PRT,ECU,27156.062,5279847.648,5307003.71,5252691.586
2023,PRT,EGY,60630938.742000006,40352801.091,100983739.833,-20278137.651000008
2023,PRT,ESP,10409839150.455,5447183287.244,15857022437.699001,-4962655863.2109995
2023,PRT,FIN,61851239.041,29069201.861,90920440.90200001,-32782037.18
2023,PRT,FRA,3181952404.358,2616495210.614,5798447614.972,-565457193.744
2023,PRT,GBR,372964407.14,1214475416.815,1587439823.955,841511009.6750001
2023,PRT,GTM,913475.193,3195882.9529999997,4109358.1459999997,2282407.76
2023,PRT,HKG,28450459.952000003,6953244.915,35403704.867000006,-21497215.037000004
2023,PRT,HND,8060332.066,4958443.794,13018775.86,-3101888.272
2023,PRT,HTI,0.0,251386.304,251386.304,251386.304
2023,PRT,IDN,68416433.94700001,2937798.191,71354232.13800001,-65478635.75600001
2023,PRT,IND,379713710.73399997,8010061.725,387723772.459,-371703649.00899994
2023,PRT,IRL,280511372.852,164227026.8,444738399.652,-116284346.05199999
2023,PRT,IRQ,1248.865,6622585.399999999,6623834.265,6621336.534999999
2023,PRT,ISR,14408228.742,29127946.105,43536174.847,14719717.363
2023,PRT,ITA,1256764438.053,1100695374.311,2357459812.3640003,-156069063.74199986
2023,PRT,JAM,18405.354,43500.519,61905.873,25095.165
2023,PRT,JPN,285923061.737,212369638.438,498292700.17499995,-73553423.299
2023,PRT,KOR,549603905.716,99586702.927,649190608.643,-450017202.789
2023,PRT,LCA,27.032,828.252,855.284,801.2199999999999
2023,PRT,LUX,15576826.023,19945444.268,35522270.291,4368618.244999999
2023,PRT,MAR,266435687.189,493153207.69000006,759588894.8790001,226717520.50100005
2023,PRT,MEX,18110196.23,74776547.877,92886744.10700001,56666351.647
2023,PRT,MYS,5096633.167,2443458.398,7540091.565,-2653174.7690000003
2023,PRT,NIC,598720.06,1853677.1830000002,2452397.2430000002,1254957.1230000001
2023,PRT,NLD,2527704541.269,552549962.636,3080254503.905,-1975154578.633
2023,PRT,NOR,211251426.116,22721584.154,233973010.26999998,-188529841.962
2023,PRT,PAN,363410.056,38278684.591,38642094.647,37915274.535
2023,PRT,PER,6884357.291,7150473.715,14034831.006000001,266116.42399999965
2023,PRT,POL,582840479.027,359693875.182,942534354.2089999,-223146603.84499997
2023,PRT,RUS,216200329.87600002,11197501.052,227397830.928,-205002828.82400003
2023,PRT,SAU,381159527.988,69534688.441,450694216.42899996,-311624839.547
2023,PRT,SGP,13248031.837,85870557.466,99118589.303,72622525.62900001
2023,PRT,SLV,189.22199999999998,1166798.048,1166987.27,1166608.826
2023,PRT,SVN,103652791.948,44243129.896,147895921.84399998,-59409662.052
2023,PRT,SWE,482492251.588,143299067.254,625791318.842,-339193184.334
2023,PRT,TTO,98606793.51,357498.76200000005,98964292.272,-98249294.74800001
2023,PRT,TUR,354903274.558,501477382.27199996,856380656.8299999,146574107.71399993
2023,PRT,URY,759.051,2184228.568,2184987.619,2183469.517
2023,PRT,USA,1641756100.969,1751291979.244,3393048080.2130003,109535878.27499986
2023,PRT,VEN,449.808,23416001.891000003,23416451.699,23415552.083000004
2023,PRT,ZAF,39750628.539000005,127278396.683,167029025.222,87527768.144
2023,SAU,ABW,2576377.002,1813.333,2578190.335,-2574563.6689999998
2023,SAU,ARE,6943371924.281,5374366129.642,12317738053.923,-1569005794.639
2023,SAU,ARG,674376347.674,8039223.534,682415571.2080001,-666337124.14
2023,SAU,AUS,75434974.381,462477688.70600003,537912663.087,387042714.32500005
2023,SAU,BEL,910861852.426,467601312.046,1378463164.4720001,-443260540.38
2023,SAU,BHS,1632.533,0.0,1632.533,-1632.533
2023,SAU,BOL,32297.866,0.0,32297.866,-32297.866
2023,SAU,BRA,981737337.056,603127527.587,1584864864.6430001,-378609809.469
2023,SAU,BRN,98772.265,178983.99500000002,277756.26,80211.73000000003
2023,SAU,CAN,294932911.828,1786071.69,296718983.518,-293146840.138
2023,SAU,CHE,5139435529.115,547541298.045,5686976827.16,-4591894231.07
2023,SAU,CHL,1451880.499,2072795.415,3524675.914,620914.916
2023,SAU,CHN,16633969808.951,2089283962.7,18723253771.651,-14544685846.251
2023,SAU,CIV,60510.932,66900341.261,66960852.192999996,66839830.329
2023,SAU,COL,38109286.247999996,21577797.596,59687083.844,-16531488.651999995
2023,SAU,CRI,51475886.980000004,279852.793,51755739.773,-51196034.18700001
2023,SAU,CUB,6503.2,10350041.075,10356544.274999999,10343537.875
2023,SAU,CUW,2832758.0629999996,0.0,2832758.0629999996,-2832758.0629999996
2023,SAU,CZE,395138724.788,7322464.884000001,402461189.672,-387816259.904
2023,SAU,DEU,3696397357.722,28606028.885,3725003386.6070004,-3667791328.837
2023,SAU,DNK,554742687.465,589702.65,555332390.115,-554152984.815
2023,SAU,DOM,11080883.991,3121639.388,14202523.379,-7959244.603
2023,SAU,ECU,2440263.94,423667.18799999997,2863931.128,-2016596.7519999999
2023,SAU,EGY,3392442913.323,1009810356.621,4402253269.944,-2382632556.7019997
2023,SAU,ESP,569256426.838,207595914.809,776852341.6470001,-361660512.02900004
2023,SAU,FIN,98326358.075,3670035.375,101996393.45,-94656322.7
2023,SAU,FRA,1129924379.486,151804637.803,1281729017.289,-978119741.6830001
2023,SAU,GBR,1354284552.274,104540321.651,1458824873.925,-1249744230.623
2023,SAU,GTM,1661306.891,6790045.697000001,8451352.588000001,5128738.806000001
2023,SAU,HKG,4208663.894,41325342.166,45534006.06,37116678.272
2023,SAU,HND,860655.7119999999,113407.997,974063.7089999999,-747247.715
2023,SAU,HTI,5490.934,0.0,5490.934,-5490.934
2023,SAU,IDN,1121180021.569,72030328.334,1193210349.903,-1049149693.235
2023,SAU,IND,4108465599.686,2498428311.406,6606893911.092,-1610037288.2799997
2023,SAU,IRL,1253057346.274,6163950.247,1259221296.521,-1246893396.027
2023,SAU,IRQ,552209.5869999999,237608733.527,238160943.11400002,237056523.94
2023,SAU,ITA,1507940498.035,179674051.509,1687614549.5440001,-1328266446.526
2023,SAU,JAM,37756.53200000001,329745.325,367501.857,291988.793
2023,SAU,JPN,6288107787.330999,35973770.301,6324081557.631999,-6252134017.03
2023,SAU,KOR,2891541143.7149997,60580147.82,2952121291.535,-2830960995.8949995
2023,SAU,LUX,7180469.153,1362162.9,8542632.053,-5818306.2530000005
2023,SAU,MAR,43198146.119,196654350.551,239852496.67000002,153456204.43199998
2023,SAU,MEX,1088202190.662,6374693.707,1094576884.369,-1081827496.955
2023,SAU,MYS,502232773.311,266901096.528,769133869.839,-235331676.783
2023,SAU,NIC,285541.06,0.0,285541.06,-285541.06
2023,SAU,NLD,971343742.648,74270202.143,1045613944.791,-897073540.505
2023,SAU,NOR,40298948.327,611762.919,40910711.246,-39687185.408
2023,SAU,PAN,750951.982,501527.988,1252479.97,-249423.99399999995
2023,SAU,PER,1107755.174,4900126.012000001,6007881.186000001,3792370.838000001
2023,SAU,POL,385072400.239,99362229.252,484434629.49100006,-285710170.987
2023,SAU,PRT,96746142.383,5924686.786,102670829.169,-90821455.597
2023,SAU,RUS,2933812190.3859997,6017994.249,2939830184.6349998,-2927794196.1369996
2023,SAU,SGP,264079949.664,1201808607.554,1465888557.218,937728657.8899999
2023,SAU,SLV,6446474.505999999,495182.12100000004,6941656.626999999,-5951292.384999999
2023,SAU,SVN,31112170.689,14553525.771,45665696.46,-16558644.918
2023,SAU,SWE,595462177.378,12735759.148999998,608197936.5270001,-582726418.229
2023,SAU,TTO,0.0,403390.657,403390.657,403390.657
2023,SAU,TUR,253525180.59800002,759799311.4050001,1013324492.0030001,506274130.80700004
2023,SAU,URY,1553761.027,4254420.427999999,5808181.454999999,2700659.4009999996
2023,SAU,USA,7059415306.183,1042823053.6620001,8102238359.844999,-6016592252.521
2023,SAU,VEN,42262.132,126958.13,169220.262,84695.998
2023,SAU,ZAF,296753711.25,302001377.249,598755088.4990001,5247665.999000013
2023,SGP,ABW,2708.072,64014.594,66722.666,61306.522
2023,SGP,ARE,11447678543.076,1676448796.194,13124127339.27,-9771229746.882
2023,SGP,ARG,57673368.863,36693672.612,94367041.475,-20979696.250999995
2023,SGP,AUS,5115374157.105,9379166249.098,14494540406.203,4263792091.993
2023,SGP,BEL,447561777.721,770597355.921,1218159133.642,323035578.2
2023,SGP,BHS,1509.282,1278733.4530000002,1280242.735,1277224.1710000003
2023,SGP,BOL,24199.159,1118818.7070000002,1143017.8660000002,1094619.5480000002
2023,SGP,BRA,5028731040.456,481858756.685,5510589797.141001,-4546872283.771
2023,SGP,BRN,1773693326.913,275459447.7,2049152774.6130002,-1498233879.213
2023,SGP,CAN,222087316.298,343177399.046,565264715.344,121090082.748
2023,SGP,CHE,4145198429.4940004,2811201544.533,6956399974.027,-1333996884.9610004
2023,SGP,CHL,2430864.352,62566009.945,64996874.297,60135145.593
2023,SGP,CHN,21760340579.634,14678285391.711,36438625971.345,-7082055187.922998
2023,SGP,CIV,2276.211,5578322.393,5580598.604,5576046.182
2023,SGP,COL,42603571.883,26124158.994,68727730.877,-16479412.889000002
2023,SGP,CRI,107330324.738,15798092.637,123128417.375,-91532232.10100001
2023,SGP,CUB,964544.2289999999,132424.5,1096968.7289999998,-832119.7289999999
2023,SGP,CZE,365025225.60800004,170428671.50599998,535453897.114,-194596554.10200006
2023,SGP,DEU,2449570330.658,457523041.38100004,2907093372.039,-1992047289.277
2023,SGP,DNK,250030918.478,18238800.463999998,268269718.94199997,-231792118.014
2023,SGP,DOM,25276494.468999997,4485530.81,29762025.278999995,-20790963.658999998
2023,SGP,ECU,1007233.7799999999,17144019.336999997,18151253.117,16136785.556999998
2023,SGP,EGY,73794130.854,41040835.607,114834966.461,-32753295.247
2023,SGP,ESP,507056186.912,85238231.119,592294418.031,-421817955.793
2023,SGP,FIN,43815822.427,6329258.038,50145080.465,-37486564.389
2023,SGP,FRA,1137143538.881,560370385.531,1697513924.4120002,-576773153.35
2023,SGP,GBR,1006728854.481,462307900.899,1469036755.3799999,-544420953.582
2023,SGP,GTM,1799164.2910000002,6743073.339,8542237.629999999,4943909.0479999995
2023,SGP,HKG,763528463.6159999,4389283780.632,5152812244.248,3625755317.016
2023,SGP,HND,1980806.158,1661550.0040000002,3642356.1620000005,-319256.15399999986
2023,SGP,HTI,253.905,603068.361,603322.2660000001,602814.456
2023,SGP,IDN,6787169492.983,17255458139.100998,24042627632.084,10468288646.117998
2023,SGP,IND,3140945093.886,4222799854.997,7363744948.883,1081854761.111
2023,SGP,IRL,689317405.8230001,251770422.535,941087828.358,-437546983.2880001
2023,SGP,IRQ,752014951.9710001,39968672.879999995,791983624.8510001,-712046279.0910001
2023,SGP,ISR,140923469.296,69724664.002,210648133.298,-71198805.294
2023,SGP,ITA,684944078.697,106421158.609,791365237.306,-578522920.088
2023,SGP,JAM,31144.690000000002,4291717.14,4322861.83,4260572.449999999
2023,SGP,JPN,5765642762.632999,4641107919.343,10406750681.976,-1124534843.289999
2023,SGP,KOR,5619926566.485,3555576120.58,9175502687.064999,-2064350445.9049997
2023,SGP,LCA,0.0,525045.059,525045.059,525045.059
2023,SGP,LUX,5714781.824,570855.9299999999,6285637.754,-5143925.894
2023,SGP,MAR,2972725.221,15001553.12,17974278.341,12028827.899
2023,SGP,MEX,1236866414.191,1057254933.951,2294121348.142,-179611480.24
2023,SGP,MYS,14756485356.979,16856563201.583,31613048558.562,2100077844.604
2023,SGP,NIC,292888.75,3284226.477,3577115.227,2991337.727
2023,SGP,NLD,920767227.851,3685590866.593,4606358094.444,2764823638.742
2023,SGP,NOR,85905217.277,30628323.155,116533540.432,-55276894.121999994
2023,SGP,PAN,406542.894,10902753.168,11309296.061999999,10496210.274
2023,SGP,PER,7555633.448,22728882.206,30284515.654,15173248.758000001
2023,SGP,POL,103694068.999,100916097.86699998,204610166.866,-2777971.132000014
2023,SGP,PRT,59464241.404,2881339.514,62345580.918,-56582901.89
2023,SGP,RUS,3435027947.8479996,51822413.531,3486850361.3789997,-3383205534.3169994
2023,SGP,SAU,5992829949.698,315593674.843,6308423624.541,-5677236274.855
2023,SGP,SLV,206560.3,4196469.993,4403030.293,3989909.693
2023,SGP,SVN,18264461.25,15496879.375999998,33761340.626,-2767581.8740000017
2023,SGP,SWE,446064528.843,17809950.413000003,463874479.256,-428254578.43
2023,SGP,TTO,64839407.017,6365661.018999999,71205068.036,-58473745.997999996
2023,SGP,TUR,314390270.76600003,91120507.608,405510778.374,-223269763.15800005
2023,SGP,URY,76362.868,1294690.7510000002,1371053.6190000002,1218327.8830000001
2023,SGP,USA,18397086012.979,13302422450.775002,31699508463.754,-5094663562.203999
2023,SGP,VEN,218892.19,1147900.142,1366792.332,929007.952
2023,SGP,ZAF,144629765.594,391310543.552,535940309.146,246680777.95799997
2023,SLV,ARE,2765490.81,570445.0,3335935.81,-2195045.81
2023,SLV,ARG,97311309.72,3699675.0,101010984.72,-93611634.72
2023,SLV,AUS,1783552.8599999999,6115485.0,7899037.859999999,4331932.140000001
2023,SLV,BEL,15608693.620000001,11172715.0,26781408.62,-4435978.620000001
2023,SLV,BHS,0.0,40793.0,40793.0,40793.0
2023,SLV,BOL,11506046.67,640837.0,12146883.67,-10865209.67
2023,SLV,BRA,134842006.18,241526.0,135083532.18,-134600480.18
2023,SLV,CAN,146040811.59,6375021.0,152415832.59,-139665790.59
2023,SLV,CHE,15104915.98,33720.0,15138635.98,-15071195.98
2023,SLV,CHL,15298393.57,236211.0,15534604.57,-15062182.57
2023,SLV,CHN,836366179.5899999,1488009.0,837854188.5899999,-834878170.5899999
